step,tcp_score,cut_edges,dem_wins
5447,0.5877168309803009,582,3
5448,0.6045906828536701,545,3
5449,0.600280566047887,544,3
5450,0.5924493872294172,561,3
5451,0.5923684041666586,561,3
5452,0.5746231127611345,629,2
5453,0.5705577127671856,603,2
5454,0.5714691921260775,610,2
5455,0.5750321543596657,604,2
5456,0.5770635978137664,576,2
5457,0.5787557066944972,587,2
5458,0.5865934229161115,638,2
5459,0.5685127512270911,653,1
5460,0.5694192358936295,645,1
5461,0.5583965373890117,596,1
5462,0.5625870488984497,650,2
5463,0.5769567135099576,640,2
5464,0.5695159607161738,598,2
5465,0.5696798011530052,591,2
5466,0.575168749809776,563,2
5467,0.5754006297970367,567,2
5468,0.5705031293725152,568,2
5469,0.5632415037000432,552,2
5470,0.5714371984273665,534,2
5471,0.5730234239768112,535,2
5472,0.5677777634019738,551,2
5473,0.5729070665420359,557,2
5474,0.5692530842544394,527,2
5475,0.5728427234733171,560,2
5476,0.578534538200094,539,2
5477,0.5702830251413814,526,3
5478,0.5759771272080654,520,2
5479,0.5768274087073115,520,2
5480,0.5809367430580636,519,2
5481,0.5865296440317981,518,2
5482,0.5841461680573229,516,2
5483,0.5841339541320362,509,2
5484,0.5831361475215568,501,2
5485,0.5833499618832533,504,2
5486,0.5800838246177691,486,2
5487,0.5807774292337776,493,2
5488,0.5803431585382443,487,2
5489,0.5832973610130202,473,2
5490,0.5865078120744217,471,2
5491,0.5856908734206338,465,2
5492,0.5929479790857498,475,3
5493,0.5882272266821874,554,3
5494,0.5807885503276216,581,3
5495,0.5652807044302485,612,3
5496,0.5705851438231322,568,3
5497,0.573162219312834,502,3
5498,0.5720614582886755,503,3
5499,0.558512286010755,573,2
5500,0.5577263451447402,581,2
5501,0.5725464638823907,561,2
5502,0.556516672407148,580,1
5503,0.5660270254635155,591,1
5504,0.5702879214361727,557,1
5505,0.5684424648492122,553,1
5506,0.5741757166724777,532,1
5507,0.5766723130982461,525,1
5508,0.5771818084227167,509,2
5509,0.5738441654177426,521,2
5510,0.5678921352556241,537,2
5511,0.5583161546163768,570,2
5512,0.5561251297566274,615,2
5513,0.5618153514039264,576,3
5514,0.5775659017531038,679,3
5515,0.5810438923786506,670,3
5516,0.5766336012355644,652,2
5517,0.5710053100738156,659,2
5518,0.5723059010339869,629,2
5519,0.5721463013564688,621,2
5520,0.5796229478360067,575,2
5521,0.5788677559919158,582,2
5522,0.5789719906395839,578,2
5523,0.5753319959672413,583,2
5524,0.5781807361425818,583,2
5525,0.5811920893717519,549,2
5526,0.5784017673774151,511,2
5527,0.5646838859899171,579,2
5528,0.568390213933356,578,1
5529,0.5765516420752281,550,1
5530,0.5759782426052685,551,1
5531,0.5693481240925938,579,2
5532,0.5707020933551672,559,2
5533,0.5781807314969551,543,1
5534,0.5768385158118026,553,1
5535,0.5771085204632587,546,1
5536,0.5785428565361076,544,1
5537,0.5749306519685525,629,1
5538,0.5796341171379465,619,1
5539,0.5694716679367365,651,1
5540,0.5746171965287528,649,2
5541,0.5722037015596458,665,2
5542,0.536901000553629,728,2
5543,0.5165011055930072,728,2
5544,0.5433582241558039,689,2
5545,0.5406007305941426,663,2
5546,0.5480535098347838,660,2
5547,0.5478011856110938,661,2
5548,0.5502166287318774,661,2
5549,0.5457300565871156,610,2
5550,0.5409215446786061,652,2
5551,0.5427461613286896,640,2
5552,0.5449770735608853,636,2
5553,0.5429523767961661,627,2
5554,0.5474704819118408,609,2
5555,0.5521716512885219,607,2
5556,0.5529312715389318,583,2
5557,0.5444111952927835,641,2
5558,0.5464855459350698,640,2
5559,0.5484706934118362,602,2
5560,0.5571253185806685,596,2
5561,0.558757384546114,579,2
5562,0.5531740900193531,578,2
5563,0.5853820686304105,541,2
5564,0.585633209243186,566,2
5565,0.580477317902012,549,2
5566,0.5807099828097155,545,2
5567,0.5718743696653426,608,2
5568,0.5775766729422497,528,2
5569,0.5574801837037261,528,2
5570,0.5582586803352049,541,2
5571,0.5609133171411391,557,2
5572,0.555306672907431,560,2
5573,0.5766970674669686,540,2
5574,0.5775851289090493,556,2
5575,0.5811293950341573,575,2
5576,0.5704828341569292,544,2
5577,0.5703540130618643,550,2
5578,0.571233001182881,528,2
5579,0.5759028187507091,528,2
5580,0.5799194306069794,540,2
5581,0.578266228952501,559,3
5582,0.579282562147613,564,3
5583,0.5901864838731942,618,3
5584,0.588904373271554,586,3
5585,0.5893462555255776,579,3
5586,0.5877929529872081,589,3
5587,0.5689634712275581,668,3
5588,0.5839056882862721,628,3
5589,0.574665439479972,612,3
5590,0.5800115032208456,600,3
5591,0.5732532079571606,643,3
5592,0.5742454490662081,635,3
5593,0.5591337710858093,593,3
5594,0.5608220778892031,592,3
5595,0.5645865987999767,571,3
5596,0.5574858021174273,570,3
5597,0.5600714430895046,561,3
5598,0.545331441930332,612,3
5599,0.5459542463435301,608,3
5600,0.5490771039733782,663,3
5601,0.5641785723327049,660,3
5602,0.5639501061801412,628,2
5603,0.564706171050055,612,2
5604,0.5719014921108967,603,2
5605,0.56290708594616,542,2
5606,0.5652065574275458,530,2
5607,0.562819976376487,562,2
5608,0.5627166198456882,571,2
5609,0.562112475472971,556,2
5610,0.5678686593330259,519,2
5611,0.5653128789192245,512,2
5612,0.5713304932219285,530,2
5613,0.5784964121512286,508,2
5614,0.572007904145499,501,2
5615,0.5683457824040867,470,2
5616,0.5686512472466135,452,2
5617,0.5693559112855897,484,2
5618,0.5707750439716105,547,2
5619,0.5699938421110609,568,2
5620,0.5607169167839718,587,2
5621,0.5629626739583188,518,2
5622,0.5635412687070722,512,2
5623,0.5586418327350592,530,2
5624,0.5581204712630139,529,2
5625,0.5592342759227195,528,2
5626,0.5667960982991477,539,2
5627,0.5832792687917367,555,3
5628,0.5808672402542219,561,3
5629,0.5814162284912207,555,3
5630,0.5779259863334449,536,3
5631,0.5698511645120194,554,3
5632,0.5693251282910148,536,3
5633,0.5671657972146837,529,3
5634,0.5705688784907557,532,3
5635,0.573506910243018,541,3
5636,0.5714998564040001,531,3
5637,0.5646949904161214,642,3
5638,0.554361434412249,614,2
5639,0.5546131538358906,621,2
5640,0.5659106601261206,656,3
5641,0.5719598596339399,583,3
5642,0.5751812811640789,561,3
5643,0.5521094529342526,541,2
5644,0.5468060623546535,544,2
5645,0.5450833698523126,550,2
5646,0.5470893257963426,579,2
5647,0.5522640350811044,569,2
5648,0.5522784778058448,550,2
5649,0.5516318110194082,550,2
5650,0.5528249330363458,545,2
5651,0.5552284672449456,571,2
5652,0.55538514472692,575,2
5653,0.5542361016688374,612,2
5654,0.5509402854919545,599,2
5655,0.5621725994232178,613,2
5656,0.563018919013918,616,2
5657,0.567386730483284,587,2
5658,0.5712437748207934,587,2
5659,0.5710825009618515,595,2
5660,0.5706938224282093,548,1
5661,0.5715677166870693,549,1
5662,0.5699552182435668,546,1
5663,0.5697607688906279,535,1
5664,0.5683317188225929,522,1
5665,0.5551392111557789,538,1
5666,0.5567585765251334,534,1
5667,0.5611466237599414,561,1
5668,0.5568297661466763,566,1
5669,0.5660276181320709,560,1
5670,0.562989661916621,561,1
5671,0.5663300280194995,558,1
5672,0.5653662388691909,564,1
5673,0.554930531055389,545,1
5674,0.5612247056915444,547,2
5675,0.558988689934307,555,2
5676,0.559763809156351,551,2
5677,0.5612461457791149,550,2
5678,0.5527688326053091,618,1
5679,0.554159732555473,612,1
5680,0.5610231662612993,553,2
5681,0.5595773795052029,560,2
5682,0.5483593298341431,573,2
5683,0.547236436252104,591,2
5684,0.5476980113118329,587,2
5685,0.5546731578890942,572,3
5686,0.5523168202804404,562,2
5687,0.5581876695904824,536,2
5688,0.5567701467045559,579,2
5689,0.5665117842441054,568,2
5690,0.5700718144795515,531,2
5691,0.5664970148736888,547,2
5692,0.5663888525937697,551,2
5693,0.5654379166236048,532,2
5694,0.5651303145659665,536,2
5695,0.5632620562761584,555,2
5696,0.5538122007002056,551,2
5697,0.5542619208174236,546,2
5698,0.5651498931751184,534,2
5699,0.5749820436584825,549,2
5700,0.5748823447997503,549,2
5701,0.5710461994443727,550,2
5702,0.5623835529042112,604,2
5703,0.561560592051468,615,2
5704,0.579817594946951,551,2
5705,0.5762652171739792,560,2
5706,0.5794356207296698,569,3
5707,0.5661103773062198,598,2
5708,0.5703817292732573,559,3
5709,0.5761083208930473,559,3
5710,0.5761592059608354,566,3
5711,0.5583843863813525,598,3
5712,0.5621370739502564,571,2
5713,0.5563736078871797,643,2
5714,0.5563139301563603,636,2
5715,0.5584083636677211,636,3
5716,0.5378140729523484,680,3
5717,0.5406225077558504,669,3
5718,0.5368493091233033,684,3
5719,0.5365503636191171,660,2
5720,0.5626447415842473,632,2
5721,0.562196486372602,603,3
5722,0.5771761672648527,575,3
5723,0.5749956081353537,568,3
5724,0.5773607805830795,543,3
5725,0.5768417793259732,497,3
5726,0.5765298390546801,526,3
5727,0.5770435632697696,542,3
5728,0.5775529952948251,550,3
5729,0.5783066754087026,518,3
5730,0.558729246354737,542,3
5731,0.5528178096599389,564,3
5732,0.557036179542114,575,3
5733,0.5601917988012618,573,2
5734,0.5465477993674986,601,2
5735,0.5430334886320473,610,2
5736,0.5561721968225133,591,2
5737,0.5506995319664175,609,2
5738,0.5581042634773554,556,3
5739,0.5714518762836373,510,3
5740,0.5653437015589712,507,3
5741,0.5664326598085608,496,3
5742,0.559740343966586,514,3
5743,0.5613212223166009,526,3
5744,0.5623456271627133,574,2
5745,0.5620683184322345,551,2
5746,0.564680943521211,612,3
5747,0.5524631029591184,639,3
5748,0.5466606411515256,659,3
5749,0.5638558815684863,653,3
5750,0.5538700625642358,683,3
5751,0.55115553022288,696,3
5752,0.5512206586883099,698,3
5753,0.5499153825684758,680,3
5754,0.5487884850249917,706,3
5755,0.5513184510632227,704,3
5756,0.5495544249806283,717,3
5757,0.5481400821555764,699,3
5758,0.5539887944257212,648,3
5759,0.5504547400156671,653,3
5760,0.554286734809416,620,3
5761,0.5445241364205253,645,3
5762,0.5532372964935558,592,3
5763,0.5619626081512779,581,3
5764,0.5639266100648647,568,3
5765,0.5729869337985463,543,3
5766,0.5685619008786535,559,3
5767,0.5669661279893806,575,3
5768,0.5698256763449117,562,3
5769,0.5743756857084399,565,3
5770,0.5687155940035806,546,3
5771,0.5709196856839449,563,3
5772,0.5716025868454102,553,3
5773,0.5629830964483482,569,3
5774,0.563374892609439,574,3
5775,0.5626084304986462,604,3
5776,0.5653646237502518,610,3
5777,0.5714138199646276,597,3
5778,0.5579576499828561,617,3
5779,0.5754759079797421,592,3
5780,0.5711057332047963,546,3
5781,0.567572168146333,565,2
5782,0.5327953493332447,591,2
5783,0.5358917848293387,624,2
5784,0.5293051398329218,633,2
5785,0.5307649644394659,606,2
5786,0.5258281581074786,593,2
5787,0.5186611997681668,592,2
5788,0.5216309205607633,705,3
5789,0.5218046625012124,710,3
5790,0.521329065191267,701,3
5791,0.5128921993357304,770,3
5792,0.503072861025282,788,3
5793,0.507809063376245,767,3
5794,0.5155002186640284,605,3
5795,0.5135704798305031,609,3
5796,0.5151222642819829,617,3
5797,0.5053029021274802,712,3
5798,0.5178083554094388,594,3
5799,0.5193032430399029,586,3
5800,0.5257498407269333,581,3
5801,0.5392635356505487,564,3
5802,0.5336363948154723,583,3
5803,0.5338086050488243,586,3
5804,0.5315351828913778,594,2
5805,0.5308451967059176,572,2
5806,0.5513000926461757,541,2
5807,0.5534484005116905,562,2
5808,0.5620867638426696,539,2
5809,0.5621992440138837,536,2
5810,0.5618192479761868,539,2
5811,0.5576147779754256,545,2
5812,0.5454935375858663,554,2
5813,0.53886071036364,563,3
5814,0.5410334681486849,569,3
5815,0.5451272508480983,573,3
5816,0.5408568106484823,563,3
5817,0.5413990615066367,562,3
5818,0.5397917310551172,570,3
5819,0.5374671485934143,591,3
5820,0.5377295191277394,571,3
5821,0.5443851348950344,591,3
5822,0.5426154727106425,586,3
5823,0.5426931157284932,586,3
5824,0.5675536096311061,525,3
5825,0.5561949539971823,588,3
5826,0.551514922431605,639,3
5827,0.55001034014328,632,3
5828,0.5448284979452612,617,3
5829,0.5550146102466195,580,3
5830,0.5541222382356958,553,3
5831,0.5562704937242434,550,3
5832,0.5580418625477185,569,3
5833,0.5606568370222541,576,3
5834,0.5591894921869727,570,3
5835,0.5537912142594128,563,3
5836,0.5570524495783039,538,3
5837,0.5594821221589913,512,3
5838,0.5579157254716425,522,3
5839,0.5615465859030155,522,3
5840,0.558066427321496,574,3
5841,0.566757580233802,612,3
5842,0.56912251987666,628,3
5843,0.5820746925140419,596,3
5844,0.5764800115003849,587,3
5845,0.5772715189572476,579,3
5846,0.5749427192841565,581,3
5847,0.5757172772391458,526,3
5848,0.5740330023396266,536,3
5849,0.5624112156560805,560,3
5850,0.5651925089552888,550,3
5851,0.5661944358156207,634,3
5852,0.56315103496711,688,3
5853,0.5649382355802978,665,3
5854,0.5738866469699253,624,3
5855,0.5563793600490717,656,3
5856,0.5578955156606493,672,3
5857,0.5292525142340864,746,3
5858,0.5325368263668926,629,3
5859,0.5663697658750663,550,3
5860,0.5445721815096431,568,3
5861,0.5580646264325301,559,3
5862,0.5545519961222984,574,3
5863,0.5442520146194559,596,3
5864,0.5325373286913767,620,3
5865,0.5324791855815412,621,3
5866,0.5318171160880758,633,3
5867,0.5375680864693511,637,3
5868,0.5517625715032071,635,3
5869,0.560041232766964,651,3
5870,0.5704796214959235,614,2
5871,0.5724761172641768,621,2
5872,0.5706535407800116,700,2
5873,0.5842768210369215,666,2
5874,0.5852486045914733,635,2
5875,0.5533583595827208,673,2
5876,0.5568038485553787,611,2
5877,0.5569598262628253,599,2
5878,0.5568699628019812,567,2
5879,0.5557843750688279,582,2
5880,0.5791523201823142,546,2
5881,0.5838600413222471,549,2
5882,0.583427095940564,532,2
5883,0.5781668298262345,547,2
5884,0.5664239162466475,574,3
5885,0.569929162593071,535,2
5886,0.5688637326347852,526,2
5887,0.56927962532828,520,2
5888,0.567116693023483,523,2
5889,0.5659630641792723,513,2
5890,0.5749915732576671,538,2
5891,0.5788813056408233,515,2
5892,0.578430020699261,524,2
5893,0.5794199838747631,530,2
5894,0.580072006010969,523,2
5895,0.5812270302124681,511,2
5896,0.5750761446591959,526,2
5897,0.5565858960134054,564,2
5898,0.562162085104186,564,2
5899,0.5625232626643335,568,2
5900,0.5706195749062473,533,2
5901,0.5660276075128563,531,2
5902,0.5624126010383067,535,2
5903,0.5689552475860522,522,2
5904,0.566758711563838,533,2
5905,0.5706967381100132,525,2
5906,0.5740969037327204,527,2
5907,0.5877728120495698,498,2
5908,0.5767455625170241,515,2
5909,0.5812450860793039,510,2
5910,0.5716492149480217,577,2
5911,0.5737996525684781,554,2
5912,0.5727394199049154,566,2
5913,0.5662850010804108,561,2
5914,0.5651184140091395,585,3
5915,0.5692353806063273,538,3
5916,0.5643237331309922,561,3
5917,0.556391911007419,584,3
5918,0.5653717291449915,570,3
5919,0.5671607270412691,568,3
5920,0.5638818280187718,589,3
5921,0.5646175449412506,588,3
5922,0.54069963014037,636,3
5923,0.5326726167539042,647,2
5924,0.5466268393185268,603,2
5925,0.5457893397427692,616,2
5926,0.5372578043206131,627,2
5927,0.5390594496059458,613,2
5928,0.5431497390652916,595,2
5929,0.5448012030645432,605,2
5930,0.5423596675113114,665,2
5931,0.5470469112924248,649,3
5932,0.5441294797323221,602,3
5933,0.5451076556690738,634,3
5934,0.543380521862987,600,3
5935,0.5283196999405169,638,3
5936,0.5354143405421986,658,3
5937,0.535716447047418,638,3
5938,0.541707196114422,620,3
5939,0.5691160185812603,617,3
5940,0.5642073841599226,617,3
5941,0.5567198787283743,707,3
5942,0.5382911276149993,707,3
5943,0.538404484364792,694,3
5944,0.5378322432246614,701,3
5945,0.5405799301457096,732,3
5946,0.5405616399747452,720,3
5947,0.5449322074275197,691,3
5948,0.5461225408065397,683,3
5949,0.5447479538725714,702,3
5950,0.5325976216587246,730,3
5951,0.5329797791654728,730,3
5952,0.5305197152854808,743,3
5953,0.5287446335957305,680,3
5954,0.5220524015499852,659,3
5955,0.5244613362609375,657,3
5956,0.5525169731891134,609,3
5957,0.5609797379463146,579,3
5958,0.5623005428038804,586,3
5959,0.5531726766618204,604,3
5960,0.569502198266636,577,3
5961,0.5641585728065888,582,3
5962,0.5663472702114662,555,3
5963,0.5574270147092428,557,3
5964,0.5615673759662414,559,3
5965,0.5579520181341384,549,3
5966,0.5488004054888166,561,3
5967,0.5510130203013289,584,3
5968,0.5552884541406976,578,3
5969,0.5309463367374193,645,3
5970,0.5309547929140274,639,3
5971,0.5427390853883239,590,3
5972,0.529703420263458,620,2
5973,0.5426686415805543,539,3
5974,0.5511961522901644,540,3
5975,0.5446582186711517,556,3
5976,0.5528482501088146,554,3
5977,0.5598581766452992,524,3
5978,0.5559155597992302,593,3
5979,0.5590912428970839,578,3
5980,0.5651868706269713,571,3
5981,0.5659965467347077,556,3
5982,0.5663623620317674,549,3
5983,0.568131312373219,542,3
5984,0.5696967293214737,465,3
5985,0.5692698236799387,469,3
5986,0.5645439680141218,500,3
5987,0.5655006818017547,490,3
5988,0.5714249837565558,520,3
5989,0.5681469137506799,513,3
5990,0.5695319026083798,502,3
5991,0.5699626739563175,468,3
5992,0.5718566900818883,474,3
5993,0.570249631568952,500,3
5994,0.5659662404053996,515,3
5995,0.5474668867144187,516,3
5996,0.549415876919026,503,3
5997,0.5397228312867008,527,3
5998,0.5374420800994741,523,3
5999,0.5381587737368033,568,3
6000,0.561163837707968,577,3
6001,0.5627427450307554,571,3
6002,0.564441595559901,591,3
6003,0.5641338759571602,540,2
6004,0.5721179638745038,537,3
6005,0.5701860623299366,556,3
6006,0.5691723872264622,568,3
6007,0.5702582246731683,544,3
6008,0.5692680901677679,528,3
6009,0.5749357099162905,521,3
6010,0.5709524080416325,516,2
6011,0.576348063860601,521,2
6012,0.5726755545515566,532,2
6013,0.5661374066686121,548,2
6014,0.5676686149380029,571,2
6015,0.5646723272198917,561,2
6016,0.5706596368664324,543,2
6017,0.575458361635823,532,2
6018,0.5784133183431375,508,2
6019,0.5779982591680298,509,2
6020,0.5745991177276392,505,2
6021,0.5753000724748581,522,2
6022,0.5778649277356102,528,2
6023,0.5757296081394979,530,2
6024,0.5740118074935718,534,1
6025,0.5642125214198569,555,1
6026,0.5614772306474052,584,2
6027,0.5644656898788868,593,2
6028,0.5616032794762473,595,2
6029,0.5445573570650388,609,2
6030,0.547791315212175,617,2
6031,0.5484800168960445,597,2
6032,0.5385621130381879,695,2
6033,0.5363670925470361,673,2
6034,0.5396584941400502,674,2
6035,0.5514060862425784,560,2
6036,0.551124623759213,565,2
6037,0.5503074051033007,620,2
6038,0.5456828384388738,623,2
6039,0.559878221249375,619,2
6040,0.5591821287792316,614,2
6041,0.5447940933282174,601,1
6042,0.5423729008196997,602,1
6043,0.5512664831671741,541,2
6044,0.5492629030433361,541,2
6045,0.552491403602422,552,3
6046,0.561361264297984,576,2
6047,0.5745102332016193,589,2
6048,0.5735678266568118,578,2
6049,0.5588165235177839,529,2
6050,0.5539992497535803,548,2
6051,0.5540481968884962,528,2
6052,0.5607858075939283,496,2
6053,0.5556660328403915,577,3
6054,0.5544667054316539,544,2
6055,0.5669637474472907,516,3
6056,0.5666708499769726,529,3
6057,0.5774132663181165,541,3
6058,0.5788434934178373,557,3
6059,0.5686681696998692,571,3
6060,0.5529301328331075,638,3
6061,0.5467703727285161,632,3
6062,0.5471861705334256,651,3
6063,0.5562343401813079,646,3
6064,0.532552771211133,671,3
6065,0.5326637356896807,671,3
6066,0.5238978956335013,682,2
6067,0.5212019676467744,684,2
6068,0.5412778154193864,620,3
6069,0.5481493292960071,619,3
6070,0.5489590332034066,608,3
6071,0.5484431891965228,593,3
6072,0.5485314546039887,612,3
6073,0.5492693263922108,582,3
6074,0.5453219531980643,623,3
6075,0.5426811203038364,622,3
6076,0.535728671728885,637,3
6077,0.5437649245543313,597,3
6078,0.5153408598431352,638,3
6079,0.513362902096826,642,3
6080,0.5119347692595202,661,3
6081,0.5302216380607113,639,3
6082,0.5402285577333278,623,3
6083,0.5496767929406001,596,3
6084,0.5512761728361388,583,3
6085,0.551451209501108,583,3
6086,0.5596915189126087,554,3
6087,0.5615832439895656,613,3
6088,0.5611552040213621,656,3
6089,0.5504204620282276,636,3
6090,0.5354555654419106,603,3
6091,0.5356087506040098,562,3
6092,0.534997016541253,566,3
6093,0.5402821338481215,544,3
6094,0.5454338718616772,522,3
6095,0.544853662291141,512,3
6096,0.5419620272372595,507,3
6097,0.547456951979404,514,3
6098,0.5340561723987661,528,3
6099,0.5328733563918878,515,3
6100,0.5312756282894054,516,3
6101,0.5328418734765487,496,3
6102,0.5416465863239829,468,3
6103,0.5429388702493313,466,3
6104,0.5439176075785442,485,3
6105,0.5376707411210763,480,3
6106,0.5511559643642109,523,3
6107,0.5423308599706081,498,3
6108,0.553548377943243,541,3
6109,0.5366229522504258,508,2
6110,0.5365365910838326,511,2
6111,0.5381484830186787,544,2
6112,0.5496465331476894,544,2
6113,0.554422039427153,510,3
6114,0.55441155491947,513,3
6115,0.5545083138193746,505,3
6116,0.5590348396793615,573,3
6117,0.5543877167592913,539,3
6118,0.5553065248613764,533,3
6119,0.559932126767538,571,3
6120,0.5657654876022224,583,3
6121,0.5685715904290275,590,3
6122,0.5567901736174339,629,3
6123,0.5501418178259279,633,3
6124,0.5562462524883,679,2
6125,0.5546950532153389,681,2
6126,0.5589331365248255,672,2
6127,0.5511314269009152,751,2
6128,0.5463962720267089,790,2
6129,0.5528172198762092,709,1
6130,0.5527598204526685,712,1
6131,0.5481248754248857,736,1
6132,0.5493879039277451,724,1
6133,0.5436838903974556,715,1
6134,0.5529957664690306,705,1
6135,0.5463631883608498,755,2
6136,0.5407879823780944,751,2
6137,0.5310621198053458,757,3
6138,0.5429471332967758,700,3
6139,0.5453313670661208,631,3
6140,0.5545948485920048,586,3
6141,0.5584311331455319,582,3
6142,0.5583384381575831,582,3
6143,0.5610576585274937,596,3
6144,0.5470076427308554,629,3
6145,0.5476075151672919,624,3
6146,0.5467499477375046,608,3
6147,0.5511517315015131,566,3
6148,0.5575338602846668,538,3
6149,0.5570772196487834,526,3
6150,0.5554690078287838,500,3
6151,0.5420497715171002,527,3
6152,0.5544182142341396,518,3
6153,0.5480279428311224,612,3
6154,0.5512110299507762,588,3
6155,0.5485116676973542,556,3
6156,0.5641368374441922,537,3
6157,0.5511984801604115,587,3
6158,0.5608840581289346,559,3
6159,0.5623860406975018,545,3
6160,0.5624416482916715,550,3
6161,0.5573828721665041,563,3
6162,0.5510915109047,565,3
6163,0.5446567858143013,585,3
6164,0.545189639734531,587,3
6165,0.543271168253216,600,3
6166,0.5445442240784273,583,3
6167,0.5518579041564722,549,3
6168,0.5417466110429338,564,3
6169,0.5336721993749122,528,2
6170,0.5368809781657801,553,2
6171,0.5530520175381789,577,3
6172,0.5439087572182275,543,3
6173,0.5426365660240803,551,3
6174,0.5547837053315725,519,3
6175,0.541908859600606,542,3
6176,0.5502801054691353,493,3
6177,0.5437783144817216,571,3
6178,0.560047885670128,588,3
6179,0.5599802993656727,590,3
6180,0.5599882166620913,593,3
6181,0.5558277783303051,579,3
6182,0.5627322560158082,505,3
6183,0.560661648017874,465,3
6184,0.5605929608473005,473,3
6185,0.558029921438112,470,3
6186,0.5486022045367206,494,3
6187,0.5626689905661321,583,3
6188,0.5670393861863113,610,3
6189,0.5671382884763024,610,3
6190,0.5667486890465822,626,3
6191,0.5647765245645529,638,3
6192,0.5570055826589475,519,3
6193,0.541652826082223,551,3
6194,0.5432733753896221,544,3
6195,0.5482480627405218,596,3
6196,0.5503189773003966,591,3
6197,0.5440654455032907,612,3
6198,0.5444310136143399,617,3
6199,0.5473528070799998,624,3
6200,0.5477565183585253,596,3
6201,0.5492810739497219,628,3
6202,0.5322174742303559,602,2
6203,0.5377441858480965,602,3
6204,0.544055396151874,593,3
6205,0.5522642791267793,559,3
6206,0.5686977524179231,644,3
6207,0.552661402445712,616,3
6208,0.5519810843990257,616,3
6209,0.5480802807721261,602,3
6210,0.5555806327706552,579,3
6211,0.5560430541021846,587,3
6212,0.552193009159544,596,3
6213,0.5581370539283974,553,3
6214,0.56501929712899,527,3
6215,0.5531714554636021,577,3
6216,0.5469745741225979,574,3
6217,0.5468017645214212,578,3
6218,0.5524263658069595,590,3
6219,0.5468174759599667,572,3
6220,0.5503307794162511,543,3
6221,0.5350263838662641,592,3
6222,0.5393703567711232,599,3
6223,0.5377367847119441,590,3
6224,0.5583398546658133,561,3
6225,0.5555742977520454,561,3
6226,0.5551420936887984,575,3
6227,0.5559258330941794,573,3
6228,0.5526629333915997,576,3
6229,0.5449270761729504,602,3
6230,0.5625330867035031,560,3
6231,0.5603077878981719,561,3
6232,0.557463370103505,580,3
6233,0.5560751328311256,583,3
6234,0.5636332365547048,576,3
6235,0.5473463806521376,576,3
6236,0.5439596207092904,587,3
6237,0.532771421202646,607,3
6238,0.5265972457666364,617,2
6239,0.5480615388400678,639,3
6240,0.5451162760347,627,3
6241,0.5374571443135345,637,3
6242,0.5401647658480131,631,3
6243,0.5500502154125421,637,3
6244,0.5501589998865583,612,3
6245,0.5738148382527096,612,3
6246,0.5729166105816836,606,3
6247,0.5710426865275047,630,3
6248,0.569327573804371,642,3
6249,0.5626860065774992,561,3
6250,0.559738762496788,573,3
6251,0.5621242503997285,569,3
6252,0.5582777119480715,546,3
6253,0.5580031700042616,561,3
6254,0.5529034536982521,559,3
6255,0.5562189183835841,555,3
6256,0.5553835985989405,599,3
6257,0.5586736585299233,605,3
6258,0.5596220518804759,585,3
6259,0.5598276346486609,576,3
6260,0.5513513329834984,614,2
6261,0.5505849608957645,626,2
6262,0.5492476014676532,620,2
6263,0.5465119170423365,627,2
6264,0.5454431649807592,623,2
6265,0.5473519561569795,613,2
6266,0.5554914758474042,594,2
6267,0.5693834607010607,505,2
6268,0.5703699540177318,492,2
6269,0.5730251809116355,483,2
6270,0.5717177312207713,465,2
6271,0.5716195036459802,460,2
6272,0.571176183580461,461,2
6273,0.5707700514271119,475,3
6274,0.5692850663388915,494,3
6275,0.558705619551538,497,3
6276,0.5531023548483637,500,2
6277,0.5600531574248802,494,3
6278,0.5603975636855996,488,3
6279,0.5637372950312656,478,3
6280,0.5622410973117837,486,3
6281,0.5613295419184412,483,3
6282,0.5577130318950146,519,3
6283,0.5405033180147237,588,3
6284,0.5366849384916207,607,2
6285,0.5487645028720477,573,1
6286,0.5495572008926966,571,1
6287,0.5498682463686803,572,1
6288,0.5514927407400324,601,1
6289,0.5559458960017631,578,2
6290,0.5711108152045703,525,3
6291,0.5610740378462193,558,3
6292,0.5681282449032053,584,3
6293,0.5548577010443927,582,2
6294,0.5535187520663201,598,2
6295,0.5783223015994821,576,2
6296,0.5823259787626964,537,2
6297,0.5779235726987695,554,2
6298,0.5775300139482278,529,2
6299,0.5835103858571813,516,2
6300,0.5844603382250151,518,2
6301,0.5841190147189885,572,2
6302,0.5785866929399653,517,1
6303,0.5720791172568885,545,1
6304,0.5721258439222061,554,1
6305,0.5704458444605307,550,1
6306,0.5699151099320385,568,1
6307,0.5691437199986857,554,1
6308,0.5624208875295474,595,2
6309,0.5674819321255564,578,2
6310,0.5667528080272396,571,2
6311,0.5666556673420504,612,2
6312,0.5629477499771404,633,2
6313,0.5606009904889881,651,2
6314,0.5629784270464684,635,2
6315,0.5549728759898437,705,2
6316,0.5657157598335084,664,2
6317,0.5663753548180026,656,2
6318,0.5790595892805351,638,2
6319,0.5856421547940203,597,1
6320,0.581511184285022,594,1
6321,0.5744000871439674,597,1
6322,0.5667719816819496,602,1
6323,0.5712652246168357,604,1
6324,0.5723390280959161,607,1
6325,0.5792271019647462,575,1
6326,0.5787636435433305,589,1
6327,0.5812655476180711,576,1
